Date,Open,High,Low,Close,Volume,OpenInt
1985-01-03 00:00:00,0.1089,0.11167,0.1089,0.1089,193427227,0
1985-01-04 00:00:00,0.1089,0.10951,0.10736,0.1089,159360332,0
1985-01-07 00:00:00,0.1089,0.10951,0.10829000000000001,0.10829000000000001,198420332,0
1985-01-08 00:00:00,0.10829000000000001,0.10951,0.10736,0.10736,163833218,0
1985-01-09 00:00:00,0.11012999999999999,0.11167,0.11012999999999999,0.11012999999999999,193557353,0
1985-01-10 00:00:00,0.11506,0.11537,0.11506,0.11506,321659346,0
1985-01-11 00:00:00,0.11506,0.11600999999999999,0.11289,0.11413,238052366,0
1985-01-14 00:00:00,0.1172,0.11842000000000001,0.1172,0.1172,313961702,0
1985-01-15 00:00:00,0.1172,0.11935,0.11506,0.11506,307616462,0
1985-01-16 00:00:00,0.11600999999999999,0.11784000000000001,0.11600999999999999,0.11600999999999999,220446776,0
1985-01-17 00:00:00,0.11600999999999999,0.11784000000000001,0.10767,0.10767,635647020,0
1985-01-18 00:00:00,0.10767,0.11227999999999999,0.10736,0.10983,409427173,0
1985-01-21 00:00:00,0.11227999999999999,0.11289,0.11227999999999999,0.11227999999999999,377804733,0
1985-01-22 00:00:00,0.11537,0.11600999999999999,0.11537,0.11537,493216206,0
1985-01-23 00:00:00,0.11537,0.11600999999999999,0.1135,0.1135,499795573,0
1985-01-24 00:00:00,0.1135,0.1135,0.11135999999999999,0.11135999999999999,460969569,0
1985-01-25 00:00:00,0.11135999999999999,0.1135,0.1089,0.1135,369717101,0
1985-01-28 00:00:00,0.11600999999999999,0.1172,0.11600999999999999,0.11600999999999999,478523147,0
1985-01-29 00:00:00,0.11600999999999999,0.11692000000000001,0.11473,0.11473,259740800,0
1985-01-30 00:00:00,0.11473,0.11692000000000001,0.11473,0.11473,571700139,0
1985-01-31 00:00:00,0.11473,0.11506,0.11135999999999999,0.11135999999999999,320697159,0
1985-02-01 00:00:00,0.11135999999999999,0.11167,0.1089,0.10983,159906490,0
1985-02-04 00:00:00,0.11227999999999999,0.1126,0.11227999999999999,0.11227999999999999,253109349,0
1985-02-05 00:00:00,0.11289,0.11506,0.11289,0.11289,220628793,0
1985-02-06 00:00:00,0.11506,0.11506,0.11506,0.11506,225725795,0
1985-02-07 00:00:00,0.11506,0.11659000000000001,0.11473,0.11473,284991869,0
1985-02-08 00:00:00,0.11473,0.11506,0.11289,0.11473,153275111,0
1985-02-11 00:00:00,0.11692000000000001,0.11784000000000001,0.11692000000000001,0.11692000000000001,402795767,0
1985-02-12 00:00:00,0.11692000000000001,0.1172,0.11413,0.11413,262965417,0
1985-02-13 00:00:00,0.11413,0.11413,0.1089,0.1089,611852231,0
1985-02-14 00:00:00,0.1089,0.10983,0.10582000000000001,0.10582000000000001,495530576,0
1985-02-15 00:00:00,0.10582000000000001,0.10767,0.1049,0.10736,201566919,0
1985-02-19 00:00:00,0.10705999999999999,0.10705999999999999,0.10582000000000001,0.10582000000000001,173949276,0
1985-02-20 00:00:00,0.10582000000000001,0.10644,0.10122,0.10122,255371872,0
1985-02-21 00:00:00,0.10305999999999998,0.10367,0.10305999999999998,0.10305999999999998,357832695,0
1985-02-22 00:00:00,0.10305999999999998,0.10705999999999999,0.10305999999999998,0.10582000000000001,262991396,0
1985-02-25 00:00:00,0.10582000000000001,0.10644,0.10457999999999999,0.10457999999999999,114397207,0
1985-02-26 00:00:00,0.10457999999999999,0.1049,0.10245,0.10245,219380515,0
1985-02-27 00:00:00,0.10245,0.10245,0.09627999999999999,0.09627999999999999,468537174,0
1985-02-28 00:00:00,0.09627999999999999,0.09627999999999999,0.09475,0.09475,370419224,0
1985-03-01 00:00:00,0.09475,0.09537000000000001,0.09197000000000001,0.09537000000000001,287254308,0
1985-03-04 00:00:00,0.0969,0.09967000000000001,0.0969,0.0969,177746102,0
1985-03-05 00:00:00,0.09937,0.09937,0.09937,0.09937,151818814,0
1985-03-06 00:00:00,0.09937,0.09937,0.09445,0.09445,224763605,0
1985-03-07 00:00:00,0.09445,0.09475,0.0849,0.0849,852115061,0
1985-03-08 00:00:00,0.0849,0.0849,0.07937000000000001,0.08245,549777609,0
1985-03-11 00:00:00,0.08521000000000001,0.08582999999999999,0.08521000000000001,0.08521000000000001,332035419,0
1985-03-12 00:00:00,0.0883,0.08922000000000001,0.0883,0.0883,254747724,0
1985-03-13 00:00:00,0.0883,0.0883,0.08337,0.08337,291545245,0
1985-03-14 00:00:00,0.08337,0.08398,0.08337,0.08337,280492944,0
1985-03-15 00:00:00,0.08337,0.08861000000000001,0.08276,0.08675,210616736,0
1985-03-18 00:00:00,0.08768,0.08861000000000001,0.08768,0.08768,144849421,0
1985-03-19 00:00:00,0.08768,0.08861000000000001,0.08428,0.08428,199044409,0
1985-03-20 00:00:00,0.08521000000000001,0.08675,0.08521000000000001,0.08521000000000001,470149504,0
1985-03-21 00:00:00,0.08675,0.0883,0.08675,0.08675,188616344,0
1985-03-22 00:00:00,0.08675,0.0883,0.08521000000000001,0.08521000000000001,93306983,0
1985-03-25 00:00:00,0.08521000000000001,0.08521000000000001,0.08276,0.08276,127659893,0
1985-03-26 00:00:00,0.08644,0.08644,0.08644,0.08644,140974653,0
1985-03-27 00:00:00,0.08644,0.08706,0.08398,0.08398,129272288,0
1985-03-28 00:00:00,0.08398,0.08521000000000001,0.08398,0.08398,150466543,0
1985-03-29 00:00:00,0.08398,0.08521000000000001,0.08398,0.0849,101212525,0
1985-04-01 00:00:00,0.0849,0.08675,0.08276,0.08276,132418914,0
1985-04-02 00:00:00,0.08276,0.08337,0.0806,0.0806,264031597,0
1985-04-03 00:00:00,0.0806,0.0809,0.0806,0.0806,281715181,0
1985-04-04 00:00:00,0.0806,0.0809,0.07905,0.07998999999999999,187914172,0
1985-04-08 00:00:00,0.07998999999999999,0.0806,0.07507,0.07507,230718860,0
1985-04-09 00:00:00,0.07507,0.07569,0.07507,0.07507,306368238,0
1985-04-10 00:00:00,0.0806,0.08152000000000001,0.0806,0.0806,263433525,0
1985-04-11 00:00:00,0.08213999999999999,0.08428,0.08213999999999999,0.08213999999999999,170282611,0
1985-04-12 00:00:00,0.08213999999999999,0.08213999999999999,0.07937000000000001,0.07998999999999999,84205085,0
1985-04-15 00:00:00,0.08213999999999999,0.08276,0.08213999999999999,0.08213999999999999,69460100,0
1985-04-16 00:00:00,0.08276,0.08337,0.08276,0.08276,78536001,0
1985-04-17 00:00:00,0.08675,0.08768,0.08675,0.08675,143081062,0
1985-04-18 00:00:00,0.08768,0.0883,0.08768,0.08768,235009714,0
1985-04-19 00:00:00,0.08768,0.08768,0.08582999999999999,0.08644,111484649,0
1985-04-22 00:00:00,0.08644,0.08644,0.08276,0.08276,119104174,0
1985-04-23 00:00:00,0.0849,0.08521000000000001,0.0849,0.0849,137333859,0
1985-04-24 00:00:00,0.0849,0.08644,0.08428,0.08428,91642616,0
1985-04-25 00:00:00,0.08428,0.0849,0.08428,0.08428,101732648,0
1985-04-26 00:00:00,0.08428,0.08675,0.08398,0.08398,138972233,0
1985-04-29 00:00:00,0.08398,0.08428,0.0809,0.0809,72216673,0
1985-04-30 00:00:00,0.08152000000000001,0.08213999999999999,0.08152000000000001,0.08152000000000001,109976309,0
1985-05-01 00:00:00,0.08152000000000001,0.08213999999999999,0.07998999999999999,0.07998999999999999,66573512,0
1985-05-02 00:00:00,0.07905,0.07905,0.07382000000000001,0.07382000000000001,382849712,0
1985-05-03 00:00:00,0.07382000000000001,0.07721,0.07382000000000001,0.07692,183571248,0
1985-05-06 00:00:00,0.07692,0.07753,0.07569,0.07569,65169234,0
1985-05-07 00:00:00,0.07692,0.07692,0.07692,0.07692,124929407,0
1985-05-08 00:00:00,0.0763,0.0763,0.0763,0.0763,167630040,0
1985-05-09 00:00:00,0.07692,0.07721,0.07692,0.07692,147527981,0
1985-05-10 00:00:00,0.07692,0.07875,0.07692,0.07753,157982076,0
1985-05-13 00:00:00,0.07753,0.07812999999999999,0.07692,0.07692,101264576,0
1985-05-14 00:00:00,0.07692,0.07721,0.07569,0.07569,141338670,0
1985-05-15 00:00:00,0.07692,0.07812999999999999,0.07692,0.07692,151428721,0
1985-05-16 00:00:00,0.08213999999999999,0.08428,0.08213999999999999,0.08213999999999999,267646347,0
1985-05-17 00:00:00,0.08213999999999999,0.0849,0.08152000000000001,0.08337,245957957,0
1985-05-20 00:00:00,0.08337,0.08521000000000001,0.08213999999999999,0.08213999999999999,228924485,0
1985-05-21 00:00:00,0.08152000000000001,0.08152000000000001,0.07937000000000001,0.07937000000000001,177095942,0
1985-05-22 00:00:00,0.07937000000000001,0.07998999999999999,0.07905,0.07905,139960399,0
1985-05-23 00:00:00,0.07875,0.07875,0.07569,0.07569,277658360,0
1985-05-24 00:00:00,0.07569,0.07569,0.06952,0.06952,684354959,0
1985-05-28 00:00:00,0.0686,0.0686,0.0646,0.0646,593206425,0
1985-05-29 00:00:00,0.06552999999999999,0.06615,0.06552999999999999,0.06552999999999999,286240099,0
1985-05-30 00:00:00,0.06737,0.0686,0.06737,0.06737,365608268,0
1985-05-31 00:00:00,0.06737,0.06922,0.06674,0.06674,428879069,0
1985-06-03 00:00:00,0.06522,0.06522,0.061520000000000005,0.061520000000000005,668725810,0
1985-06-04 00:00:00,0.06615,0.06674,0.06615,0.06615,466612765,0
1985-06-05 00:00:00,0.06615,0.06798,0.0646,0.0646,332503575,0
1985-06-06 00:00:00,0.06522,0.06522,0.06522,0.06522,314845947,0
1985-06-07 00:00:00,0.06522,0.06522,0.06276,0.06276,551728038,0
1985-06-10 00:00:00,0.06276,0.06337999999999999,0.06184,0.06184,367012554,0
1985-06-11 00:00:00,0.06184,0.06337999999999999,0.06184,0.06184,349120854,0
1985-06-12 00:00:00,0.06184,0.06214,0.060610000000000004,0.060610000000000004,287904448,0
1985-06-13 00:00:00,0.060610000000000004,0.0609,0.0569,0.0569,440607502,0
1985-06-14 00:00:00,0.0569,0.060610000000000004,0.0566,0.0566,656711350,0
1985-06-17 00:00:00,0.0569,0.05752,0.0569,0.0569,274381720,0
1985-06-18 00:00:00,0.05845,0.059370000000000006,0.05845,0.05845,307902493,0
1985-06-19 00:00:00,0.06,0.0609,0.06,0.06,199668513,0
1985-06-20 00:00:00,0.060610000000000004,0.060610000000000004,0.060610000000000004,0.060610000000000004,221513013,0
1985-06-21 00:00:00,0.06184,0.06337999999999999,0.06184,0.06184,192881170,0
1985-06-24 00:00:00,0.06615,0.06707,0.06615,0.06615,238884482,0
1985-06-25 00:00:00,0.06707,0.0686,0.06707,0.06707,341215283,0
1985-06-26 00:00:00,0.06952,0.06952,0.06952,0.06952,153483180,0
1985-06-27 00:00:00,0.07045,0.07106,0.07045,0.07045,223437362,0
1985-06-28 00:00:00,0.07045,0.07106,0.06922,0.06922,157592020,0
1985-07-01 00:00:00,0.06952,0.06984,0.06952,0.06952,120092387,0
1985-07-02 00:00:00,0.06952,0.06984,0.06615,0.06615,90238367,0
1985-07-03 00:00:00,0.06707,0.06707,0.06707,0.06707,79524179,0
1985-07-05 00:00:00,0.06737,0.06798,0.06737,0.06737,42466610,0
1985-07-08 00:00:00,0.06737,0.06798,0.06737,0.06737,107063738,0
1985-07-09 00:00:00,0.06737,0.06798,0.06737,0.06737,171712861,0
1985-07-10 00:00:00,0.06922,0.06922,0.06922,0.06922,123108996,0
1985-07-11 00:00:00,0.06922,0.06952,0.06922,0.06922,75337307,0
1985-07-12 00:00:00,0.06922,0.06922,0.0686,0.0686,54611075,0
1985-07-15 00:00:00,0.0686,0.06984,0.06798,0.06798,90186279,0
1985-07-16 00:00:00,0.06798,0.0686,0.06707,0.06707,166433770,0
1985-07-17 00:00:00,0.06737,0.0686,0.06737,0.06737,137203829,0
1985-07-18 00:00:00,0.06737,0.06737,0.06615,0.06615,207886211,0
1985-07-19 00:00:00,0.06674,0.06674,0.06674,0.06674,133407135,0
1985-07-22 00:00:00,0.06674,0.06674,0.0646,0.0646,223255333,0
1985-07-23 00:00:00,0.0646,0.06552999999999999,0.06337999999999999,0.06337999999999999,195845763,0
1985-07-24 00:00:00,0.06337999999999999,0.0643,0.06214,0.06214,195871759,0
1985-07-25 00:00:00,0.06367,0.0643,0.06367,0.06367,365790269,0
1985-07-26 00:00:00,0.06367,0.0643,0.06367,0.06367,151532783,0
1985-07-29 00:00:00,0.06367,0.06367,0.061520000000000005,0.061520000000000005,90264310,0
1985-07-30 00:00:00,0.06214,0.06276,0.06214,0.06214,103865056,0
1985-07-31 00:00:00,0.06214,0.06276,0.0609,0.0609,93462999,0
1985-08-01 00:00:00,0.0609,0.06184,0.0609,0.0609,59864184,0
1985-08-02 00:00:00,0.0609,0.0609,0.060610000000000004,0.060610000000000004,113096983,0
1985-08-05 00:00:00,0.060610000000000004,0.0609,0.05906,0.05906,107193747,0
1985-08-06 00:00:00,0.05906,0.060610000000000004,0.05845,0.05845,73230862,0
1985-08-07 00:00:00,0.05845,0.061520000000000005,0.0569,0.0569,176159775,0
1985-08-08 00:00:00,0.058129999999999994,0.05845,0.058129999999999994,0.058129999999999994,171556824,0
1985-08-09 00:00:00,0.05845,0.05845,0.05845,0.05845,70760412,0
1985-08-12 00:00:00,0.05845,0.05845,0.05752,0.05752,63842938,0
1985-08-13 00:00:00,0.05845,0.059370000000000006,0.05845,0.05845,49202047,0
1985-08-14 00:00:00,0.05845,0.05845,0.055979999999999995,0.055979999999999995,336560373,0
1985-08-15 00:00:00,0.055979999999999995,0.0566,0.05537,0.05537,122120802,0
1985-08-16 00:00:00,0.055979999999999995,0.0569,0.055979999999999995,0.055979999999999995,97233742,0
1985-08-19 00:00:00,0.05752,0.05845,0.05752,0.05752,55573286,0
1985-08-20 00:00:00,0.05845,0.05845,0.05845,0.05845,77729788,0
1985-08-21 00:00:00,0.05845,0.05845,0.05845,0.05845,89406173,0
1985-08-22 00:00:00,0.05845,0.05845,0.0569,0.0569,143159105,0
1985-08-23 00:00:00,0.0569,0.05752,0.0566,0.0566,51100372,0
1985-08-26 00:00:00,0.058129999999999994,0.058129999999999994,0.058129999999999994,0.058129999999999994,41400378,0
1985-08-27 00:00:00,0.05845,0.05845,0.05845,0.05845,49826111,0
1985-08-28 00:00:00,0.05845,0.05906,0.05845,0.05845,47537657,0
1985-08-29 00:00:00,0.05845,0.05845,0.0569,0.0569,65143158,0
1985-08-30 00:00:00,0.05752,0.05752,0.05752,0.05752,49774108,0
1985-09-03 00:00:00,0.05752,0.05752,0.0566,0.0566,43480839,0
1985-09-04 00:00:00,0.0569,0.058129999999999994,0.0569,0.0569,55209241,0
1985-09-05 00:00:00,0.0569,0.05752,0.0569,0.0569,38097762,0
1985-09-06 00:00:00,0.05752,0.05752,0.05752,0.05752,107739838,0
1985-09-09 00:00:00,0.05845,0.05906,0.05845,0.05845,153613181,0
1985-09-10 00:00:00,0.05906,0.06,0.05906,0.05906,141364726,0
1985-09-11 00:00:00,0.059370000000000006,0.06,0.059370000000000006,0.059370000000000006,101108507,0
1985-09-12 00:00:00,0.06184,0.06184,0.06184,0.06184,129064179,0
1985-09-13 00:00:00,0.06184,0.06184,0.060610000000000004,0.060610000000000004,81890603,0
1985-09-16 00:00:00,0.060610000000000004,0.060610000000000004,0.05845,0.05845,42934761,0
1985-09-17 00:00:00,0.05845,0.05845,0.05845,0.05845,213321314,0
1985-09-18 00:00:00,0.06214,0.06214,0.06214,0.06214,139414330,0
1985-09-19 00:00:00,0.06522,0.06522,0.06522,0.06522,216311932,0
1985-09-20 00:00:00,0.06522,0.06552999999999999,0.0643,0.0643,156993831,0
1985-09-23 00:00:00,0.0646,0.06552999999999999,0.0646,0.0646,137671965,0
1985-09-24 00:00:00,0.0646,0.06615,0.06337999999999999,0.06337999999999999,102278765,0
1985-09-25 00:00:00,0.06337999999999999,0.06337999999999999,0.0609,0.0609,121314665,0
1985-09-26 00:00:00,0.0609,0.061520000000000005,0.0609,0.0609,62100655,0
1985-09-27 00:00:00,0.0609,0.061520000000000005,0.0609,0.0609,8009625,0
1985-09-30 00:00:00,0.0609,0.061520000000000005,0.060610000000000004,0.060610000000000004,42544604,0
1985-10-01 00:00:00,0.060610000000000004,0.0609,0.060610000000000004,0.060610000000000004,102564820,0
1985-10-02 00:00:00,0.060610000000000004,0.0609,0.06,0.06,24965046,0
1985-10-03 00:00:00,0.06,0.06,0.059370000000000006,0.059370000000000006,56795535,0
1985-10-04 00:00:00,0.059370000000000006,0.059370000000000006,0.05752,0.05752,80720389,0
1985-10-07 00:00:00,0.05752,0.05845,0.05752,0.05752,106725645,0
1985-10-08 00:00:00,0.058129999999999994,0.058129999999999994,0.058129999999999994,0.058129999999999994,100978501,0
1985-10-09 00:00:00,0.058129999999999994,0.05845,0.05752,0.05752,96141538,0
1985-10-10 00:00:00,0.0609,0.061520000000000005,0.0609,0.0609,303871688,0
1985-10-11 00:00:00,0.061520000000000005,0.06214,0.061520000000000005,0.061520000000000005,137333859,0
1985-10-14 00:00:00,0.06367,0.06367,0.06367,0.06367,180164550,0
1985-10-15 00:00:00,0.06522,0.06552999999999999,0.06522,0.06522,341189291,0
1985-10-16 00:00:00,0.06922,0.06952,0.06922,0.06922,334870015,0
1985-10-17 00:00:00,0.06984,0.0732,0.06984,0.06984,404226061,0
1985-10-18 00:00:00,0.06984,0.07045,0.06798,0.06798,267516318,0
1985-10-21 00:00:00,0.06798,0.06798,0.06615,0.06615,138010075,0
1985-10-22 00:00:00,0.06922,0.06984,0.06922,0.06922,492878044,0
1985-10-23 00:00:00,0.06922,0.07106,0.06922,0.06922,172258955,0
1985-10-24 00:00:00,0.07045,0.0723,0.07045,0.07045,316510252,0
1985-10-25 00:00:00,0.07045,0.07045,0.06922,0.06922,73464922,0
1985-10-28 00:00:00,0.06922,0.06952,0.06922,0.06922,69044015,0
1985-10-29 00:00:00,0.06922,0.06922,0.0686,0.0686,151948843,0
1985-10-30 00:00:00,0.07291,0.07291,0.07291,0.07291,263043396,0
1985-10-31 00:00:00,0.07291,0.07382000000000001,0.07137,0.07137,180034553,0
1985-11-01 00:00:00,0.07137,0.07291,0.07137,0.07137,107453823,0
1985-11-04 00:00:00,0.07168,0.0732,0.07168,0.07168,180788687,0
1985-11-05 00:00:00,0.07168,0.0732,0.07137,0.07137,124851360,0
1985-11-06 00:00:00,0.07382000000000001,0.07443999999999999,0.07382000000000001,0.07382000000000001,232721259,0
1985-11-07 00:00:00,0.07507,0.0763,0.07507,0.07507,368182781,0
1985-11-08 00:00:00,0.07875,0.07937000000000001,0.07875,0.07875,341449383,0
1985-11-11 00:00:00,0.07875,0.07937000000000001,0.07692,0.07692,207548144,0
1985-11-12 00:00:00,0.07692,0.07753,0.0763,0.0763,201592973,0
1985-11-13 00:00:00,0.0763,0.0763,0.07443999999999999,0.07443999999999999,117907948,0
1985-11-14 00:00:00,0.07692,0.07721,0.07692,0.07692,161960852,0
1985-11-15 00:00:00,0.07692,0.07753,0.0763,0.0763,94711249,0
1985-11-18 00:00:00,0.0763,0.07692,0.0763,0.0763,74947195,0
1985-11-19 00:00:00,0.0763,0.07692,0.07382000000000001,0.07382000000000001,109508238,0
1985-11-20 00:00:00,0.07382000000000001,0.07443999999999999,0.07291,0.07291,115021385,0
1985-11-21 00:00:00,0.07291,0.07382000000000001,0.07291,0.07291,119520249,0
1985-11-22 00:00:00,0.07291,0.07382000000000001,0.0723,0.07291,149478349,0
1985-11-25 00:00:00,0.07291,0.07382000000000001,0.07291,0.0732,112836888,0
1985-11-26 00:00:00,0.0732,0.07476000000000001,0.07291,0.07443999999999999,190930733,0
1985-11-27 00:00:00,0.07443999999999999,0.07721,0.07382000000000001,0.07692,222579217,0
1985-11-29 00:00:00,0.07692,0.07721,0.0763,0.07721,114969345,0
1985-12-02 00:00:00,0.07721,0.07753,0.07692,0.07753,116321621,0
1985-12-03 00:00:00,0.07753,0.07812999999999999,0.07692,0.07721,180034553,0
1985-12-04 00:00:00,0.07721,0.07905,0.07721,0.07875,191684932,0
1985-12-05 00:00:00,0.07875,0.07937000000000001,0.07692,0.07721,145291466,0
1985-12-06 00:00:00,0.07721,0.07721,0.07507,0.07569,75987455,0
1985-12-09 00:00:00,0.07569,0.07692,0.07382000000000001,0.07443999999999999,162377012,0
1985-12-10 00:00:00,0.07443999999999999,0.07507,0.07382000000000001,0.07476000000000001,233241374,0
1985-12-11 00:00:00,0.07476000000000001,0.07721,0.07476000000000001,0.07569,275863992,0
1985-12-12 00:00:00,0.0763,0.07753,0.0763,0.07692,145421519,0
1985-12-13 00:00:00,0.07692,0.07753,0.07569,0.07692,291571221,0
