Date,Open,High,Low,Close,Volume,OpenInt
2009-09-23 00:00:00,31.323012,31.626542999999998,30.867717,31.092065,2744656,0
2009-09-24 00:00:00,30.907308,31.349406,30.122088,30.471808000000003,4208530,0
2009-09-25 00:00:00,30.682959000000004,30.682959000000004,29.917534999999997,30.498202000000003,3035204,0
2009-09-28 00:00:00,30.28705,31.969664,30.023111,31.969664,5466884,0
2009-09-29 00:00:00,31.936671999999998,32.490944,31.428588,32.227005,4677100,0
2009-09-30 00:00:00,31.639740000000003,31.850890999999997,30.702755,31.243831,6127086,0
2009-10-01 00:00:00,31.342808,31.474778000000004,30.28705,30.386027000000002,3427144,0
2009-10-02 00:00:00,30.254058,30.392626,29.759171000000002,30.023111,4175634,0
2009-10-05 00:00:00,30.023111,30.636770000000002,29.871345,30.564186,3375251,0
2009-10-06 00:00:00,30.689558,31.395596,30.471808000000003,31.356005,4078751,0
2009-10-07 00:00:00,31.144853,31.672732,31.07227,31.296618,2395696,0
2009-10-08 00:00:00,31.547361,31.857490000000002,30.76874,31.164649,4166850,0
2009-10-09 00:00:00,30.966694,31.408793,30.795133,30.999686999999998,2979439,0
2009-10-12 00:00:00,31.303217,32.009254999999996,31.177846000000002,31.791504999999997,3337557,0
2009-10-13 00:00:00,32.002656,32.002656,30.986490000000003,31.243831,3012340,0
2009-10-14 00:00:00,31.738716999999998,32.391967,31.527565000000003,32.194012,4733021,0
2009-10-15 00:00:00,32.325982,32.339179,31.870687,32.200611,2538055,0
2009-10-16 00:00:00,32.002656,32.194012,31.342808,31.362603000000004,4555239,0
2009-10-19 00:00:00,31.342808,32.167619,31.342808,32.101634000000004,2449861,0
2009-10-20 00:00:00,32.068641,32.167619,31.448384000000004,31.448384000000004,2742548,0
2009-10-21 00:00:00,31.448384000000004,32.088437,31.184444,31.864088,3222946,0
2009-10-22 00:00:00,31.50777,31.870687,31.296618,31.679331,3533236,0
2009-10-23 00:00:00,32.002656,32.2468,31.428588,31.461581,2638465,0
2009-10-26 00:00:00,31.659534999999998,32.64271,31.553959000000003,31.553959000000003,4683656,0
2009-10-27 00:00:00,31.151452000000003,32.167619,31.092065,31.923475,4417527,0
2009-10-28 00:00:00,31.765110999999997,32.286390999999995,31.514368,31.626542999999998,5524737,0
2009-10-29 00:00:00,31.468179,32.068641,31.309815000000004,31.857490000000002,3878993,0
2009-10-30 00:00:00,31.712322999999998,32.022452,30.927103000000002,31.164649,4927113,0
2009-11-02 00:00:00,31.039277000000002,31.692528000000003,30.894111,31.098664000000003,3382127,0
2009-11-03 00:00:00,30.715952,31.204240000000002,30.227664,30.900709000000003,3713305,0
